quality,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
7,-0.7710148774841273,-0.2900344055719253,-0.7050973760574781,-1.0092493768443946,-0.7782449165252409,-0.023614137458292817,-0.7828375361856442,-0.9650575092793133,0.7461975577993188,-0.4259421266360322,0.4764410299873543
6,-0.890829302748802,-0.5867527482213624,1.4215880197314337,0.05049575543116577,-0.025867764871082027,-0.3215586126533421,-0.38259100214064906,0.05010803919787359,0.21454061720712447,0.012901907075218114,-0.5032204894241049
7,1.3856447772800036,-0.7845649766543202,0.5709138614158691,-0.2348202417199466,0.47571700289835733,0.3339192327757664,0.6768851173902203,0.445850541146601,-0.05128785308897422,-0.7770173536050323,0.0682487302325794
7,-0.17194275116075763,-1.4769077761696736,-0.44989512856280844,-1.0500088050088394,0.024290711905861944,-0.023614137458292817,0.041199445671698684,-0.448871637172251,0.9455689105213944,-1.391399000800783,-0.33994356952219557
6,-0.7710148774841273,-1.2790955477367156,1.081318356405208,-0.9684899486799502,-0.3268186255327455,0.1551525476587368,-0.3590470883732964,-0.3456344627508538,1.2778544983915163,0.18843952055971844,-0.6664974093260158
6,-0.2917571764254322,-0.4878466340048832,-0.27976029689969584,1.7420120242556185,0.27508309579058143,-0.14279192753631256,-0.4767666572100597,1.4954284810975869,-0.9816874991253196,0.4517459407864689,-1.2379666289827003
7,0.06768609936859048,0.3034022797269489,0.06050936642653033,0.2135334680889445,0.6763509100061332,0.03597475758071705,0.8416925137616889,0.7899744558846298,1.8095114389837137,1.1538963947244691,0.4764410299873543
6,-0.5313860269547793,0.5012145081599071,-0.1946928810681393,-0.17368109947327967,0.12460766545974988,0.39350812781477623,0.8181485999943362,0.37702575819900286,0.015169264485048977,1.5049716216934699,-0.9930512491298346
6,2.344160179397396,-0.7845649766543202,0.8261161089105383,1.7623917383378407,0.3754000493444694,1.466108238516954,1.0771316514352154,2.3385320722057403,0.6132833226512695,2.645966109342721,-1.4012435488846096
6,-0.052128325896084106,-0.4878466340048832,1.2514531880683206,-0.9888696627621725,-0.4772940558635771,-0.023614137458292817,0.629797289855515,-0.8205254650893113,-0.05128785308897422,-0.338173319893782,0.6397179498892652
5,0.06768609936859048,1.1935573076752604,0.8261161089105383,-0.031023100897723397,0.9773017706677967,0.39350812781477623,0.9358681688310995,0.5215578023890047,-0.5164876761071484,0.3639771340442188,-0.9114127891788799
6,-0.7710148774841273,-0.5867527482213624,-0.534962544394365,-0.9888696627621725,0.9271432938908527,-0.9174475630434408,-0.14715186446712256,-0.07033533096042312,0.21454061720712447,-0.2504045131515319,-1.0746897090807908
7,0.5469438004272856,1.1935573076752604,-0.44989512856280844,0.030116041348943526,-0.4271355790866331,-0.5599141928093816,-0.9711888463244654,-0.8687028131526836,-0.18420208823702355,0.8028211677554686,1.7010179292516792
6,-0.41157160169010576,-0.5867527482213624,0.06050936642653033,1.1510003158711712,0.3754000493444694,1.1681637633219044,0.9123242550637468,1.4782222853606874,2.208254144427862,-0.4259421266360322,-0.5032204894241049
5,-0.17194275116075763,0.3034022797269489,-2.0661760293623814,-1.0092493768443946,-0.3268186255327455,1.0489859732438849,0.06474335943905134,-0.6691109426045803,-0.45003055853312224,-0.4259421266360322,-0.33994356952219557
6,-1.0106437280134755,-1.1801894335202365,0.23064419808964295,-0.9684899486799502,-0.17634319520191358,-1.33456982831651,-1.8187697419491609,-0.8859090088895831,0.21454061720712447,0.4517459407864689,0.23152565013449025
6,-0.2917571764254322,2.3804306782730085,0.9111835247420949,1.1917597440356156,0.12460766545974988,1.1085748682828946,2.5133103912437273,1.202923153570295,0.4803690875032202,0.4517459407864689,-0.9930512491298346
4,0.7865726509566338,-0.19112829135544615,2.1871947622154417,1.1102408877067267,0.024290711905861944,1.3469304484389342,0.6062533760881623,1.423162459002586,-0.11774497066300037,-0.2504045131515319,-1.3196050889336548
6,-0.5313860269547793,-0.3889405197884044,1.3365206038998771,-0.11254195722661275,0.3754000493444694,-0.6195030878483915,-0.42967882967535437,0.06731423493477312,-1.181058851847395,4.313573437445472,-0.01338972971837531
6,-0.890829302748802,-0.19112829135544615,-0.44989512856280844,-0.9481102345977278,-0.12618471842496998,-0.6790919828874014,-0.9476449325571128,-1.6601878170501383,-0.3171163233850729,-0.4259421266360322,1.6193794693007244
7,0.187500524633264,-1.1801894335202365,0.23064419808964295,-0.764692807857727,-0.8284033933021848,-0.4407364027313619,-0.9476449325571128,-0.9444100743950109,-0.5164876761071484,-1.0403237738317828,0.558079489938309
6,0.4271293751626121,-0.09222217713896703,-0.44989512856280844,1.8031511665022852,0.024290711905861944,-1.751692093589579,-2.289648017296214,0.9104178260429647,-0.11774497066300037,-0.8647861603472825,0.3131641100854449
6,0.4271293751626121,-0.4878466340048832,0.48584644558431256,-0.9888696627621725,0.3754000493444694,-0.5599141928093816,-0.7592936224182916,-0.8067605084998147,-0.05128785308897422,-0.1626357064092822,0.4764410299873543
5,-0.5313860269547793,0.3034022797269489,-0.1946928810681393,1.334417742611172,-0.025867764871082027,1.1681637633219044,0.5356216347861044,0.5009103675047024,-1.114601734273369,0.8905899744977187,-0.25830510957124087
6,2.82341788045609,-0.4878466340048832,-0.27976029689969584,-1.0703885190910618,-0.7280864397482969,0.2743303377367565,-0.9241010187897601,-0.38004685422465284,-1.6462586748655663,-1.6547054210275334,-0.09502818966933001
5,1.0262015014859818,0.006683937077512078,2.102127346383885,1.1713800299533934,0.024290711905861944,1.466108238516954,0.9123242550637468,1.4782222853606874,-0.7158590288292209,-0.2504045131515319,-1.3196050889336548
6,0.7865726509566338,0.10559005129399064,2.867734088867894,0.3561914666645006,-0.4271355790866331,1.0489859732438849,0.6533412036228676,0.8932116303060652,-1.912087145161665,-0.6892485468627827,-1.3196050889336548
6,-0.6512004522194539,-0.19112829135544615,0.7410486930789817,0.15239432584227738,-0.025867764871082027,1.5852860285949735,1.6657294956190318,0.49402788920993496,0.08162638205907513,0.3639771340442188,-0.8297743292279252
5,-0.41157160169010576,0.20449616551046976,-0.36482771273125236,-0.8360218071455051,-0.4271355790866331,-1.6325143035115592,1.6892734093863844,-0.10474772243422217,0.015169264485048977,1.1538963947244691,-0.5032204894241049
5,-0.2917571764254322,0.9957450792423022,0.23064419808964295,0.580368321568946,0.7766678635600208,0.39350812781477623,1.783449064455795,1.237335545044094,0.812654675373345,0.6272835542709693,-0.9114127891788799
8,-0.7710148774841273,0.896838965025823,-0.7901647918890347,-0.051402814979945824,-0.6779279629713529,-0.9770364580824507,-1.2301718977653446,-1.605127990692037,-0.9816874991253196,-2.0057806479965334,2.3541256088593197
5,-0.7710148774841273,-0.2900344055719253,0.40077902975275603,0.3154320385000561,-0.025867764871082027,1.1085748682828946,1.642185581851679,0.5903825853366029,-0.11774497066300037,-0.2504045131515319,-1.1563281690317455
6,-0.052128325896084106,-0.09222217713896703,0.3157116139211995,0.3765711807467228,0.47571700289835733,0.9893970782048749,1.2654829615740366,0.6385599333999369,-0.5164876761071484,0.2762083273019686,-0.8297743292279252
8,1.3856447772800036,0.6001206223763862,1.3365206038998771,0.5396088934045016,-0.627769486194409,0.21474144269774664,0.9829559963658048,-0.13916011390802124,-0.38357344095909907,-0.9525549670895327,1.4561025493988151
6,-0.2917571764254322,-0.19112829135544615,-0.36482771273125236,-1.0092493768443946,-0.3268186255327455,-1.33456982831651,-1.677506259345045,-0.8618203348578779,-0.9152303815512964,0.012901907075218114,0.3131641100854449
5,0.30731494989793756,-1.3780016619531945,0.1455767822580864,-1.0092493768443946,-0.3268186255327455,-0.6790919828874014,-0.24132751953653317,-0.6484635077202779,-1.4468873221434908,1.6805092351779702,-0.09502818966933001
6,-1.0106437280134755,-0.2900344055719253,0.5709138614158691,-0.132921671308835,0.3252415725675258,1.2277526583609144,0.32372641087993054,-0.008393026307592448,-0.18420208823702355,3.4358853700229717,-0.01338972971837531
5,-0.2917571764254322,1.7869939929741345,1.3365206038998771,0.2135334680889445,0.3252415725675258,-0.9770364580824507,1.0771316514352154,0.5490877155680364,-0.5164876761071484,-0.9525549670895327,-1.2379666289827003
6,0.187500524633264,0.6990267365928647,-1.3856367027099297,-1.0703885190910618,0.17476614223669384,-1.692103198550569,-0.453222743442707,-0.35595818019298586,-0.38357344095909907,-1.128092580574033,-0.6664974093260158
6,-0.052128325896084106,0.20449616551046976,-0.534962544394365,1.0694814595422817,-0.8785618700791288,-0.7982697729654211,-0.9711888463244654,-0.29745711468755803,-1.513344439717517,-0.9525549670895327,0.966271789693084
5,-1.2502725785428237,-0.09222217713896703,-1.1304344552152603,0.19315375400672205,-0.2766601487558015,0.39350812781477623,0.15891901450846194,0.1430214961771769,-0.2506592058110497,-0.07486689966703204,-0.5848589493750597
5,0.30731494989793756,-1.5758138903861527,-0.10962546523658276,0.6618871778978354,0.4255585261214137,1.7044638186729932,0.559165548553457,0.7555620644108307,1.4107687335395656,-0.6892485468627827,-0.9114127891788799
6,-0.052128325896084106,-0.8834710908707994,-0.024558049405026216,-0.29595938396661353,0.07444918868280592,0.39350812781477623,-0.19423969200182786,-0.40413552825635807,-0.45003055853312224,0.6272835542709693,0.3948025700363996
7,-0.052128325896084106,-0.9823772050872785,-0.27976029689969584,1.31403802852895,0.8268263403369648,-0.9770364580824507,0.7710607724596309,1.4025150241183217,-1.2475159694214184,0.2762083273019686,-1.2379666289827003
6,0.30731494989793756,1.5891817645411763,2.442397009710111,1.1102408877067267,-0.07602624164802566,0.9893970782048749,0.32372641087993054,1.202923153570295,-0.45003055853312224,-0.2504045131515319,-1.4828820088355656
6,0.06768609936859048,0.20449616551046976,-0.27976029689969584,0.8554944616789476,-0.4271355790866331,-1.8708698836675988,-2.5957188962717983,-0.744818203846984,-0.7823161464032471,-1.4791678075430332,1.782656389202634
5,-0.2917571764254322,0.20449616551046976,-0.7901647918890347,-1.0500088050088394,-0.577611009417465,-1.0962142481604704,-0.4061349159080017,-0.24239728832945662,-0.38357344095909907,-1.128092580574033,-1.0746897090807908
5,0.6667582256919602,0.006683937077512078,0.7410486930789817,2.7406180142845122,1.0274602474447407,1.0489859732438849,1.3361147028760947,2.063232940415348,-1.513344439717517,-0.4259421266360322,-1.1563281690317455
6,-0.6512004522194539,0.402308393943428,-1.3856367027099297,2.3228338755989544,0.7265093867830769,0.929808183165865,1.2183951340393313,1.7741688520354204,-0.38357344095909907,-0.07486689966703204,-1.4012435488846096
5,3.0630467309854392,0.20449616551046976,-0.10962546523658276,0.8860640328022809,-0.8284033933021848,-1.2749809332775,-0.6415740535815283,0.6179124985156345,-2.244372733031787,-0.6014797401205325,0.0682487302325794
7,0.30731494989793756,-0.2900344055719253,1.3365206038998771,-0.6831739515288376,-0.7782449165252409,-0.3215586126533421,-0.9947327600918181,-1.274769032543543,-0.38357344095909907,-0.8647861603472825,1.4561025493988151
6,-1.370087003807497,-1.1801894335202365,-0.6200299602259215,-0.010643386815501149,-0.12618471842496998,-0.4407364027313619,-0.594486226046823,-0.13916011390802124,-0.8487732639772703,0.8028211677554686,-0.5032204894241049
6,-0.052128325896084106,-0.9823772050872785,-0.7901647918890347,0.7026466060622802,0.6261924332291889,1.7044638186729932,1.171307306504626,0.41143814967280196,-0.38357344095909907,0.18843952055971844,0.0682487302325794
5,-0.41157160169010576,0.6990267365928647,-0.1946928810681393,0.7841654623911692,1.1779356777755725,1.3469304484389342,0.7475168586922782,1.0033312830222298,-0.05128785308897422,0.012901907075218114,-0.9114127891788799
6,0.6667582256919602,0.10559005129399064,-0.7050973760574781,-0.5201362388710592,-0.07602624164802566,-0.3215586126533421,-0.5709423122794703,-0.6897583774888826,-0.5164876761071484,-0.7770173536050323,0.3948025700363996
6,-1.130458153278149,-0.4878466340048832,-0.7901647918890347,-0.9684899486799502,-0.4271355790866331,-0.20238082257532242,-0.5473983985121177,-1.1164720317640062,0.14808349963309833,0.18843952055971844,0.7213564098402199
6,0.06768609936859048,1.5891817645411763,0.7410486930789817,0.4377103229933899,0.12460766545974988,-1.5133365134335395,0.20600684204316724,1.1685107620964577,0.8791117929473682,-0.2504045131515319,-0.8297743292279252
5,0.6667582256919602,0.3034022797269489,-0.6200299602259215,0.4580900370756122,0.12460766545974988,0.6914526030098256,1.5950977543169738,0.8243868473584288,0.4803690875032202,-1.128092580574033,-1.1563281690317455
5,-0.7710148774841273,1.5891817645411763,-1.3005692868783734,0.2746726103356114,2.5322145507530585,-0.4407364027313619,1.6892734093863844,1.2751891756652576,2.4740826147239603,2.03158446214697,-1.0746897090807908
7,0.4271293751626121,0.896838965025823,-1.5557715343730427,-0.8869710923510609,-0.8284033933021848,-0.5003252977703717,-1.2066279839979919,-1.274769032543543,0.7461975577993188,0.8905899744977187,1.7010179292516792
5,1.0262015014859818,-1.2790955477367156,-0.36482771273125236,-1.0296290909266173,-0.8284033933021848,-1.5133365134335395,-1.748138000647103,-0.27680967980325566,1.0784831456694437,-0.8647861603472825,-0.33994356952219557
5,0.6667582256919602,1.2924634218917388,2.782666673036337,0.9064437468845035,0.27508309579058143,2.4791194541801214,1.312570789108742,1.237335545044094,-0.9152303815512964,-0.2504045131515319,-1.4828820088355656
5,-0.052128325896084106,-0.2900344055719253,-0.534962544394365,0.8860640328022809,1.5290450152141797,0.6914526030098256,0.37081423841463584,0.9276240217798642,-0.9152303815512964,-0.9525549670895327,-1.2379666289827003
6,0.30731494989793756,-1.328548604844955,-0.024558049405026216,-0.35709852621328064,0.22492461901363783,-0.14279192753631256,-0.1706957782344752,0.06731423493477312,0.6132833226512695,-0.7770173536050323,-0.7481358692769705
7,2.344160179397396,0.006683937077512078,0.9962509405736514,-0.07178252906216807,-1.1795127307407922,-1.2749809332775,-2.1012967071573927,-0.20798489685565758,-1.181058851847395,-1.391399000800783,0.4764410299873543
6,1.5054592025446771,0.5012145081599071,0.23064419808964295,0.2135334680889445,-0.4271355790866331,0.03597475758071705,0.41790206594934115,0.659207368284201,0.015169264485048977,0.4517459407864689,0.0682487302325794
7,-0.41157160169010576,0.896838965025823,-0.27976029689969584,-0.8462116641866162,-0.627769486194409,0.21474144269774664,-0.7357497086509389,-1.7427775565872714,0.21454061720712447,0.3639771340442188,2.435764068810274
5,-0.7710148774841273,0.7979328508093438,-1.640838950204599,0.5192291793222793,-0.4772940558635771,0.1551525476587368,0.3943581521819885,0.7624445427056364,0.5468262050772463,0.10067071381746827,-0.9114127891788799
5,0.5469438004272856,0.6001206223763862,-0.9602996235521475,-1.0092493768443946,-0.07602624164802566,0.4530970228537861,0.8887803412963942,-0.39381181081414957,-0.3171163233850729,-0.2504045131515319,-0.5032204894241049
7,0.6667582256919602,-0.5867527482213624,-0.534962544394365,-0.9684899486799502,0.5760339564522453,0.5722748129318058,-0.9476449325571128,-0.34907570189825665,0.6797404402252957,-0.4259421266360322,-0.5032204894241049
8,0.187500524633264,-1.0812833193037574,0.23064419808964295,0.00973632726672128,0.47571700289835733,0.39350812781477623,-0.3590470883732964,-0.2836921580980231,-0.5164876761071484,0.10067071381746827,0.3948025700363996
6,-0.890829302748802,0.402308393943428,-0.024558049405026216,0.8860640328022809,-0.4772940558635771,-0.5003252977703717,-0.9476449325571128,0.41487938882020475,1.0120260280954176,0.2762083273019686,-0.25830510957124087
7,0.5469438004272856,-0.5867527482213624,1.3365206038998771,0.6211277497333909,-0.577611009417465,-0.381147507692352,-0.10006403693241724,-0.035922939486624055,-1.3139730869954416,-1.4791678075430332,0.3948025700363996
5,0.9063870762213073,-0.7845649766543202,2.9528015046994502,1.334417742611172,-0.17634319520191358,1.2277526583609144,0.5120777210187517,1.5160759159818893,-0.9152303815512964,-0.6892485468627827,-1.4828820088355656
6,-0.2917571764254322,-0.4878466340048832,-0.27976029689969584,1.7420120242556185,0.27508309579058143,-0.14279192753631256,-0.4767666572100597,1.4954284810975869,-0.9816874991253196,0.4517459407864689,-1.2379666289827003
7,0.187500524633264,-0.9823772050872785,-0.6200299602259215,-1.0092493768443946,-0.07602624164802566,0.6318637079708157,-1.1595401564632866,-0.49704898523558494,1.3443116159655424,-0.07486689966703204,0.14988719018353408
6,-2.4484168311895633,-0.5372996911131228,0.40077902975275603,-1.0500088050088394,1.4287280616602924,0.6914526030098256,-0.19423969200182786,-0.9237626395107086,0.812654675373345,-0.7770173536050323,-0.17666664962028472
6,-0.5313860269547793,-0.5867527482213624,1.3365206038998771,0.23391318217116672,0.4255585261214137,0.39350812781477623,0.3001824971125779,0.2737885837776057,0.5468262050772463,0.2762083273019686,-0.33994356952219557
6,-0.5313860269547793,0.3034022797269489,0.5709138614158691,-0.031023100897723397,-0.2766601487558015,0.6318637079708157,0.7239729449249256,0.445850541146601,-0.2506592058110497,-0.2504045131515319,-0.9930512491298346
6,-0.052128325896084106,-0.8834710908707994,0.06050936642653033,-0.9073508064332831,-0.2766601487558015,0.3339192327757664,-0.7122057948835863,-1.3780062069649401,0.413911969929197,-0.338173319893782,1.9459333091045448
6,0.5469438004272856,0.6001206223763862,0.48584644558431256,-0.2348202417199466,-0.2766601487558015,0.5722748129318058,0.5827094623208097,-0.5176964201198491,0.7461975577993188,-0.1626357064092822,1.5377410093497699
7,-0.41157160169010576,0.10559005129399064,-0.1946928810681393,-0.9481102345977278,-0.527452532640521,-0.6790919828874014,-1.394979294136813,-1.195620532153813,0.5468262050772463,1.7682780419202193,0.7213564098402199
7,-0.5313860269547793,-0.2900344055719253,-0.024558049405026216,-1.0092493768443946,-0.2766601487558015,0.39350812781477623,-0.5473983985121177,-1.1715318581221077,0.015169264485048977,-0.07486689966703204,0.6397179498892652
7,1.7450880530740263,-0.6856588624378415,0.5709138614158691,-0.9684899486799502,-0.6779279629713529,-0.023614137458292817,-0.665117967348881,-1.1371194666483087,-1.114601734273369,0.9783587812399689,1.9459333091045448
5,-0.5313860269547793,-0.19112829135544615,0.1455767822580864,0.2746726103356114,0.5258754796753009,0.5722748129318058,1.241939047806684,0.4355268237045071,-0.18420208823702355,0.10067071381746827,-0.8297743292279252
6,-0.6512004522194539,-0.3889405197884044,-0.36482771273125236,1.4974554552689505,-0.527452532640521,1.0489859732438849,-0.10006403693241724,0.5731763895997034,-0.11774497066300037,-0.9525549670895327,0.0682487302325794
5,-1.0106437280134755,-0.3889405197884044,-0.10962546523658276,-0.010643386815501149,-0.7782449165252409,-0.08320303249730268,-0.21778360576918052,0.20496380083000756,2.208254144427862,-0.6892485468627827,-0.09502818966933001
6,1.3856447772800036,-0.5867527482213624,-0.10962546523658276,0.8249248905556141,-0.12618471842496998,1.6448749236339835,1.4773781854802106,1.0308611962012615,-0.5164876761071484,0.3639771340442188,-0.8297743292279252
6,0.187500524633264,-0.6856588624378415,0.06050936642653033,0.4377103229933899,-0.627769486194409,-0.2619697176143323,2.7016617013825486,0.445850541146601,0.21454061720712447,0.6272835542709693,-0.01338972971837531
5,0.06768609936859048,0.9957450792423022,-0.7050973760574781,0.7026466060622802,-0.2766601487558015,-0.4407364027313619,1.241939047806684,1.0652735876750605,0.6132833226512695,1.066127587982219,-1.0746897090807908
5,-0.41157160169010576,-0.7845649766543202,-0.7901647918890347,0.580368321568946,-0.07602624164802566,-0.6195030878483915,0.27663858334522523,0.34949584502000947,0.21454061720712447,-0.4259421266360322,-0.01338972971837531
6,1.0262015014859818,-0.3889405197884044,-0.27976029689969584,-1.0092493768443946,-0.2265016719788579,-1.2153920382384902,-0.8534692774877022,-0.38004685422465284,0.4803690875032202,0.3639771340442188,-0.09502818966933001
6,0.06768609936859048,0.006683937077512078,0.6559812772474252,-0.9481102345977278,0.22492461901363783,-1.5133365134335395,-0.05297620939771193,-0.3456344627508538,-0.18420208823702355,1.9438156554047197,0.7213564098402199
7,0.4271293751626121,-0.4878466340048832,0.48584644558431256,1.599354025680062,0.6261924332291889,0.8106303930878453,1.2654829615740366,1.3405727194654913,-1.3804302045694676,-0.07486689966703204,-1.2379666289827003
7,0.30731494989793756,0.7979328508093438,0.5709138614158691,-0.8971609493921721,-0.627769486194409,-0.5599141928093816,-0.4767666572100597,-1.605127990692037,0.08162638205907513,-0.338173319893782,2.435764068810274
5,-0.6512004522194539,0.5012145081599071,-1.1304344552152603,2.3534034467222877,1.0274602474447407,0.03597475758071705,0.5356216347861044,1.7535214171511182,-0.3171163233850729,0.18843952055971844,-1.4012435488846096
6,0.06768609936859048,2.973867363571882,2.102127346383885,0.3765711807467228,-0.6779279629713529,-0.381147507692352,0.7239729449249256,-0.43166544143535146,0.6132833226512695,-0.4259421266360322,1.374464089447859
6,-0.5313860269547793,-0.2900344055719253,-0.27976029689969584,-0.17368109947327967,-0.37697710230968945,-1.2153920382384902,-0.21778360576918052,0.2737885837776057,-0.3171163233850729,0.012901907075218114,-0.7481358692769705
4,0.06768609936859048,0.20449616551046976,-0.27976029689969584,-1.0296290909266173,0.3754000493444694,-0.6790919828874014,1.1242194789699207,-0.1357188747606566,0.6797404402252957,0.4517459407864689,-0.5032204894241049
6,-0.17194275116075763,-0.3889405197884044,0.23064419808964295,0.4173306089111677,-0.17634319520191358,0.39350812781477623,-0.3590470883732964,0.2496999097459005,1.0120260280954176,0.2762083273019686,0.3131641100854449
7,-0.17194275116075763,0.6990267365928647,-0.10962546523658276,0.5396088934045016,-0.6779279629713529,-0.381147507692352,-0.594486226046823,-0.7310532472574873,-0.38357344095909907,1.4172028149512197,1.9459333091045448
7,0.187500524633264,-0.19112829135544615,2.1871947622154417,-1.0092493768443946,-0.4271355790866331,0.2743303377367565,-0.42967882967535437,-0.7585831604364808,1.0120260280954176,-0.6892485468627827,0.4764410299873543
6,1.1460159267506553,0.20449616551046976,-0.36482771273125236,2.1394164488589538,0.4255585261214137,-0.7386808779264112,-0.07652012316506458,1.9944081574677497,-0.18420208823702355,-0.9525549670895327,-1.2379666289827003
6,0.30731494989793756,-0.7845649766543202,-0.27976029689969584,-1.1111479472555064,-1.329988161071624,-1.8708698836675988,-2.5957188962717983,-1.615451708134169,0.08162638205907513,-1.128092580574033,1.2111871695459495
6,0.06768609936859048,-0.2900344055719253,0.1455767822580864,0.580368321568946,-0.577611009417465,0.39350812781477623,0.27663858334522523,0.23937619230380663,0.14808349963309833,-1.128092580574033,0.8029948697911746
6,-1.370087003807497,-0.2900344055719253,-0.6200299602259215,1.2528988862822827,0.17476614223669384,1.0191915257243798,-0.42967882967535437,0.9998900438748652,-0.7158590288292209,-0.338173319893782,-0.9114127891788799
6,-0.2917571764254322,-0.6856588624378415,-0.36482771273125236,-0.9277305205155055,-0.9788788236330165,-0.023614137458292817,-0.24132751953653317,-0.7482594429943868,1.2113973808174932,-0.07486689966703204,0.558079489938309
5,-0.7710148774841273,-0.2900344055719253,1.7618576830576598,0.13201461176005513,0.024290711905861944,1.3469304484389342,0.8887803412963942,0.18431636594570522,0.015169264485048977,1.8560468486624695,-0.09502818966933001
7,-0.17194275116075763,-1.3780016619531945,1.5066554355629902,-0.41823766845994753,-0.8785618700791288,1.2873415533999242,-0.33550317460594375,-0.7723481170259774,-1.845630027587639,0.4517459407864689,0.14988719018353408
4,1.6252736278093505,0.10559005129399064,1.3365206038998771,-1.0907682331732842,-0.07602624164802566,-0.381147507692352,-0.4767666572100597,-0.41445924569845194,0.3474548523551738,-1.128092580574033,0.3131641100854449
4,0.9063870762213073,0.3034022797269489,-0.875232207720591,1.2936583144467273,0.4255585261214137,-0.9174475630434408,0.017655531904346027,1.4988697202449899,-0.18420208823702355,0.10067071381746827,-0.6664974093260158
6,0.06768609936859048,0.3034022797269489,0.06050936642653033,-0.9684899486799502,-0.6779279629713529,-0.7386808779264112,-0.24132751953653317,-0.7929955519102798,1.2113973808174932,-0.1626357064092822,0.966271789693084
5,-0.052128325896084106,0.20449616551046976,-0.7901647918890347,0.05049575543116577,3.886493423730545,-0.023614137458292817,-0.523854484744765,0.445850541146601,-0.7823161464032471,-0.07486689966703204,-0.9114127891788799
6,0.7865726509566338,0.006683937077512078,-0.024558049405026216,0.2746726103356114,0.12460766545974988,0.39350812781477623,0.9829559963658048,1.1685107620964577,1.2113973808174932,0.8905899744977187,-0.33994356952219557
5,0.30731494989793756,-0.19112829135544615,-0.27976029689969584,-0.8869710923510609,-0.7280864397482969,-1.33456982831651,-0.24132751953653317,-0.7929955519102798,0.015169264485048977,0.012901907075218114,0.7213564098402199
6,-0.7710148774841273,-0.2900344055719253,0.48584644558431256,-1.0296290909266173,0.27508309579058143,0.39350812781477623,-0.07652012316506458,-1.1715318581221077,0.28099773478114765,-0.7770173536050323,0.4764410299873543
6,0.9063870762213073,-0.7845649766543202,0.06050936642653033,-0.9277305205155055,-0.2265016719788579,0.39350812781477623,0.2295507558105199,-0.2251910925925571,1.0784831456694437,1.5049716216934699,0.4764410299873543
5,-0.052128325896084106,0.7979328508093438,-0.10962546523658276,-0.9684899486799502,-0.3268186255327455,-1.5133365134335395,-0.33550317460594375,0.2737885837776057,0.7461975577993188,1.59274042843572,-0.7481358692769705
6,1.6252736278093505,-0.4878466340048832,0.5709138614158691,0.23391318217116672,0.17476614223669384,-1.3941587233555197,-1.4656110354388712,0.8932116303060652,-0.8487732639772703,3.084810143053971,-0.6664974093260158
7,-2.9276745322482585,2.5782429067059667,-2.0661760293623814,-0.25519995580216903,-0.37697710230968945,0.9893970782048749,-0.9711888463244654,-1.3022989457225365,1.4772258511135918,-0.7770173536050323,1.374464089447859
